Gene_ID	Overall_Importance Score
3026_at	0
3028_at	0
3029_at	0
302_at	0
3030_at	0
3032_at	0
3034_at	0
3035_at	0
3037_at	0
303_at	0
3040_at	0
3043_at	0
3044_at	0
3045_at	0
3046_at	0
3048_at	0
3049_at	0
3050_at	0
3052_at	0
3053_at	0
3054_at	0
3055_at	0
3059_at	0
305_at	0
3060_at	0
3061_at	0
3062_at	0
3065_at	0
3066_at	0
3067_at	0
3068_at	0
3069_at	0
3071_at	0
3073_at	0
3075_at	0
3077_at	0
3080_at	0
30811_at	0
30813_at	0
30814_at	0
30819_at	0
30820_at	0
30833_at	0
30835_at	0
30836_at	0
30837_at	0
3083_at	0
30844_at	0
30845_at	0
30846_at	0
30848_at	0
30849_at	0
3084_at	0
30850_at	0
30851_at	0
3087_at	0
308_at	0
3094_at	0
30968_at	0
3097_at	0
3098_at	0
309_at	0
3101_at	0
3104_at	0
3105_at	0
3106_at	0
3107_at	0
3108_at	0
3109_at	0
310_at	0
3110_at	0
3112_at	0
3113_at	0
3119_at	0
311_at	0
3120_at	0
3122_at	0
3123_at	0
3128_at	0
312_at	0
3131_at	0
3133_at	0
3134_at	0
3135_at	0
313_at	0
3140_at	0
3141_at	0
3145_at	0
3148_at	0
3149_at	0
3150_at	0
3155_at	0
3156_at	0
3157_at	0
3158_at	0
3159_at	0
3161_at	0
3162_at	0
3163_at	0
3164_at	0
3169_at	0
316_at	0
3170_at	0
3172_at	0
3174_at	0
3175_at	0
3176_at	0
317781_at	0
3177_at	0
3178_at	0
3181_at	0
3182_at	0
3183_at	0
3184_at	0
3185_at	0
3188_at	0
3189_at	0
318_at	0
3190_at	0
3192_at	0
3195_at	0
3196_at	0
3198_at	0
3199_at	0
319_at	0
31_at	0
3200_at	0
3201_at	0
3202_at	0
3204_at	0
3205_at	0
3206_at	0
3207_at	0
3208_at	0
3211_at	0
3212_at	0
3213_at	0
3215_at	0
3216_at	0
3217_at	0
3218_at	0
3219_at	0
3221_at	0
3222_at	0
3223_at	0
3224_at	0
3226_at	0
3227_at	0
3229_at	0
322_at	0
3231_at	0
3232_at	0
3235_at	0
3236_at	0
3237_at	0
3238_at	0
3239_at	0
323_at	0
3240_at	0
3241_at	0
3242_at	0
3248_at	0
3249_at	0
324_at	0
3250_at	0
3251_at	0
3257_at	0
325_at	0
3263_at	0
3265_at	0
3267_at	0
3269_at	0
326_at	0
3270_at	0
3273_at	0
3274_at	0
3276_at	0
3280_at	0
3281_at	0
3283_at	0
3284_at	0
328_at	0
3290_at	0
3291_at	0
3292_at	0
3293_at	0
3294_at	0
3295_at	0
3297_at	0
3298_at	0
3299_at	0
32_at	0
3300_at	0
3301_at	0
3303_at	0
3304_at	0
3305_at	0
3306_at	0
3309_at	0
330_at	0
3312_at	0
3316_at	0
331_at	0
3320_at	0
3326_at	0
332_at	0
3336_at	0
3337_at	0
3338_at	0
3339_at	0
333_at	0
3340_at	0
3344_at	0
3346_at	0
3347_at	0
334_at	0
3350_at	0
3351_at	0
3352_at	0
3354_at	0
3355_at	0
3356_at	0
3357_at	0
3358_at	0
3359_at	0
335_at	0
3360_at	0
3364_at	0
336_at	0
3371_at	0
3373_at	0
3375_at	0
337_at	0
3381_at	0
3383_at	0
3384_at	0
3385_at	0
338645_at	0
3386_at	0
338_at	0
339229_at	0
339448_at	0
339457_at	0
339479_at	0
3394_at	0
3396_at	0
3398_at	0
339_at	0
33_at	0
3400_at	0
341651_at	0
3416_at	0
3417_at	0
3418_at	0
3419_at	0
341_at	0
3420_at	0
3422_at	0
3423_at	0
342538_at	0
3425_at	0
3428_at	0
3429_at	0
3430_at	0
3431_at	0
3439_at	0
343_at	0
3440_at	0
3442_at	0
3443_at	0
3444_at	0
3445_at	0
344_at	0
3452_at	0
3454_at	0
3455_at	0
3456_at	0
3458_at	0
3459_at	0
345_at	0
3460_at	0
346157_at	0
346329_at	0
346562_at	0
3467_at	0
346_at	0
3475_at	0
347733_at	0
347853_at	0
347902_at	0
3479_at	0
347_at	0
3483_at	0
3484_at	0
3486_at	0
3487_at	0
3488_at	0
348995_at	0
3489_at	0
348_at	0
3490_at	0
3491_at	0
3497_at	0
34_at	0
3508_at	0
350_at	0
3512_at	0
3514_at	0
3516_at	0
351_at	0
352961_at	0
353189_at	0
353500_at	0
353514_at	0
353_at	0
3543_at	0
3547_at	0
354_at	0
3551_at	0
3552_at	0
3554_at	0
3556_at	0
3557_at	0
3558_at	0
3559_at	0
3560_at	0
3561_at	0
3562_at	0
3565_at	0
3566_at	0
3568_at	0
3569_at	0
356_at	0
3570_at	0
3572_at	0
3574_at	0
3576_at	0
3577_at	0
3578_at	0
3579_at	0
357_at	0
3586_at	0
3587_at	0
3588_at	0
3589_at	0
358_at	0
3590_at	0
3593_at	0
3594_at	0
3595_at	0
3596_at	0
3597_at	0
3598_at	0
359_at	0
35_at	0
3600_at	0
3601_at	0
3603_at	0
3604_at	0
3605_at	0
3606_at	0
3607_at	0
3608_at	0
3609_at	0
360_at	0
3612_at	0
3613_at	0
3614_at	0
3617_at	0
3619_at	0
361_at	0
3620_at	0
3621_at	0
3622_at	0
3623_at	0
3625_at	0
3626_at	0
3628_at	0
3630_at	0
3631_at	0
3632_at	0
3635_at	0
3636_at	0
3638_at	0
363_at	0
3640_at	0
3641_at	0
3642_at	0
3643_at	0
3645_at	0
3646_at	0
364_at	0
3651_at	0
3654_at	0
3655_at	0
3659_at	0
3660_at	0
3661_at	0
3662_at	0
3663_at	0
3665_at	0
3667_at	0
3669_at	0
366_at	0
3670_at	0
3671_at	0
3673_at	0
3675_at	0
3676_at	0
3678_at	0
3679_at	0
3680_at	0
3682_at	0
3683_at	0
3684_at	0
3685_at	0
3687_at	0
3688_at	0
368_at	0
3691_at	0
3692_at	0
3694_at	0
3695_at	0
3696_at	0
3697_at	0
3698_at	0
369_at	0
3700_at	0
3702_at	0
3703_at	0
3704_at	0
3705_at	0
3706_at	0
3709_at	0
3712_at	0
3713_at	0
3714_at	0
3718_at	0
3720_at	0
3725_at	0
3727_at	0
3728_at	0
372_at	0
3730_at	0
373156_at	0
3732_at	0
3736_at	0
3737_at	0
3738_at	0
3739_at	0
373_at	0
374291_at	0
3744_at	0
3745_at	0
3746_at	0
374868_at	0
3748_at	0
374977_at	0
3749_at	0
375035_at	0
375056_at	0
3750_at	0
3751_at	0
3752_at	0
375346_at	0
3754_at	0
3755_at	0
3756_at	0
375790_at	0
3757_at	0
3758_at	0
375_at	0
3760_at	0
3761_at	0
376267_at	0
3762_at	0
3763_at	0
376412_at	0
3764_at	0
3765_at	0
3766_at	0
3768_at	0
3769_at	0
3770_at	0
3773_at	0
3775_at	0
3776_at	0
3778_at	0
3779_at	0
377_at	0
3780_at	0
3781_at	0
3782_at	0
3783_at	0
3784_at	0
3785_at	0
3786_at	0
378708_at	0
3787_at	0
378_at	0
3792_at	0
3795_at	0
3796_at	0
3797_at	0
3798_at	0
3799_at	0
379_at	0
37_at	0
3801_at	0
3802_at	0
3804_at	0
3809_at	0
3811_at	0
3812_at	0
3814_at	0
3816_at	0
3817_at	0
3818_at	0
381_at	0
3820_at	0
3823_at	0
3827_at	0
382_at	0
3831_at	0
3832_at	0
3833_at	0
3834_at	0
3835_at	0
3836_at	0
3837_at	0
3838_at	0
3839_at	0
383_at	0
3841_at	0
3842_at	0
3843_at	0
3845_at	0
3846_at	0
3848_at	0
3849_at	0
384_at	0
3850_at	0
3851_at	0
3852_at	0
3854_at	0
3855_at	0
3857_at	0
3859_at	0
3860_at	0
3861_at	0
3866_at	0
3868_at	0
387032_at	0
3872_at	0
3875_at	0
387751_at	0
387_at	0
3880_at	0
3881_at	0
3883_at	0
3884_at	0
388567_at	0
388569_at	0
3885_at	0
3886_at	0
388714_at	0
3887_at	0
3889_at	0
3890_at	0
389136_at	0
3892_at	0
3895_at	0
389677_at	0
389856_at	0
389898_at	0
3898_at	0
389_at	0
38_at	0
3902_at	0
390354_at	0
390363_at	0
3903_at	0
390411_at	0
390418_at	0
3904_at	0
390502_at	0
3906_at	0
390861_at	0
390892_at	0
3908_at	0
390940_at	0
390998_at	0
390999_at	0
3909_at	0
390_at	0
391020_at	0
391076_at	0
3910_at	0
391132_at	0
3911_at	0
3913_at	0
3914_at	0
3915_at	0
3916_at	0
3918_at	0
391_at	0
3920_at	0
392454_at	0
392501_at	0
392555_at	0
3925_at	0
3927_at	0
3929_at	0
392_at	0
3930_at	0
3932_at	0
3933_at	0
3934_at	0
3937_at	0
3938_at	0
3939_at	0
393_at	0
3945_at	0
3948_at	0
3949_at	0
394_at	0
3950_at	0
3952_at	0
3953_at	0
3954_at	0
3955_at	0
3959_at	0
3960_at	0
3973_at	0
3976_at	0
3977_at	0
3978_at	0
397_at	0
3980_at	0
3981_at	0
3982_at	0
3983_at	0
3984_at	0
3985_at	0
3987_at	0
3988_at	0
398_at	0
3990_at	0
3991_at	0
3992_at	0
3993_at	0
399563_at	0
3995_at	0
399665_at	0
3996_at	0
3998_at	0
399_at	0
4000_at	0
400451_at	0
400506_at	0
4005_at	0
4007_at	0
4008_at	0
400_at	0
4010_at	0
4012_at	0
4013_at	0
4014_at	0
4015_at	0
4017_at	0
4018_at	0
401_at	0
402055_at	0
402057_at	0
402397_at	0
4023_at	0
4025_at	0
4026_at	0
402_at	0
4033_at	0
4035_at	0
4036_at	0
4037_at	0
4038_at	0
403_at	0
404093_at	0
4040_at	0
4041_at	0
404281_at	0
4043_at	0
4045_at	0
404672_at	0
4046_at	0
4047_at	0
4048_at	0
4049_at	0
4050_at	0
4051_at	0
4052_at	0
4053_at	0
4056_at	0
4057_at	0
4059_at	0
405_at	0
4060_at	0
4061_at	0
4062_at	0
4063_at	0
4064_at	0
4065_at	0
4067_at	0
4068_at	0
4069_at	0
406_at	0
4070_at	0
4071_at	0
4072_at	0
4074_at	0
4076_at	0
407_at	0
4082_at	0
4084_at	0
4085_at	0
4087_at	0
4088_at	0
4089_at	0
408_at	0
4090_at	0
4091_at	0
4092_at	0
4093_at	0
4094_at	0
4097_at	0
4099_at	0
409_at	0
40_at	0
4100_at	0
4104_at	0
4107_at	0
4109_at	0
4110_at	0
4111_at	0
4112_at	0
4113_at	0
4114_at	0
4115_at	0
4116_at	0
4118_at	0
411_at	0
4123_at	0
4124_at	0
4125_at	0
4126_at	0
4128_at	0
4129_at	0
412_at	0
4131_at	0
4133_at	0
4134_at	0
4137_at	0
4139_at	0
4140_at	0
4142_at	0
4143_at	0
4144_at	0
4146_at	0
4147_at	0
4148_at	0
4149_at	0
414_at	0
4150_at	0
4151_at	0
4152_at	0
4153_at	0
4154_at	0
4155_at	0
4157_at	0
4158_at	0
4159_at	0
415_at	0
4160_at	0
4161_at	0
4162_at	0
4163_at	0
416_at	0
4170_at	0
4171_at	0
4172_at	0
4173_at	0
4176_at	0
4179_at	0
417_at	0
4184_at	0
4185_at	0
4188_at	0
4189_at	0
4190_at	0
4191_at	0
4192_at	0
4193_at	0
4194_at	0
4197_at	0
4199_at	0
41_at	0
4200_at	0
4201_at	0
4204_at	0
4205_at	0
4207_at	0
4208_at	0
4209_at	0
420_at	0
4210_at	0
4211_at	0
4212_at	0
4214_at	0
4215_at	0
4216_at	0
4217_at	0
4218_at	0
4221_at	0
4223_at	0
4224_at	0
4225_at	0
4232_at	0
4233_at	0
4234_at	0
4236_at	0
4237_at	0
4238_at	0
4239_at	0
4240_at	0
4241_at	0
4242_at	0
4245_at	0
4246_at	0
4248_at	0
4249_at	0
4250_at	0
4253_at	0
4254_at	0
4258_at	0
4261_at	0
4276_at	0
4277_at	0
427_at	0
4282_at	0
4283_at	0
4284_at	0
4286_at	0
4287_at	0
4288_at	0
4289_at	0
4292_at	0
4293_at	0
4294_at	0
4295_at	0
4296_at	0
4298_at	0
4299_at	0
429_at	0
4300_at	0
4301_at	0
4303_at	0
4306_at	0
4308_at	0
430_at	0
4312_at	0
4313_at	0
4314_at	0
4316_at	0
4317_at	0
4318_at	0
4319_at	0
4320_at	0
4321_at	0
4322_at	0
4323_at	0
4324_at	0
4325_at	0
4326_at	0
4327_at	0
4328_at	0
432_at	0
4330_at	0
4331_at	0
4332_at	0
4336_at	0
4337_at	0
4338_at	0
433_at	0
4340_at	0
4342_at	0
4345_at	0
4350_at	0
4352_at	0
4353_at	0
4354_at	0
4355_at	0
4356_at	0
4357_at	0
4358_at	0
435_at	0
4361_at	0
4363_at	0
43847_at	0
43849_at	0
439_at	0
43_at	0
440026_at	0
440348_at	0
440387_at	0
440515_at	0
440738_at	0
440915_at	0
440_at	0
441151_at	0
441601_at	0
441938_at	0
442171_at	0
442175_at	0
442186_at	0
442194_at	0
442215_at	0
442233_at	0
442236_at	0
442240_at	0
442271_at	0
4430_at	0
4435_at	0
4436_at	0
4437_at	0
4439_at	0
443_at	0
444_at	0
445_at	0
4477_at	0
4478_at	0
4481_at	0
4482_at	0
4485_at	0
4486_at	0
4487_at	0
4493_at	0
4494_at	0
4495_at	0
4502_at	0
4504_at	0
4520_at	0
4521_at	0
4522_at	0
4524_at	0
4528_at	0
4534_at	0
4542_at	0
4543_at	0
4544_at	0
4548_at	0
4552_at	0
4582_at	0
4586_at	0
4588_at	0
4589_at	0
4591_at	0
4593_at	0
4594_at	0
4595_at	0
4598_at	0
4600_at	0
4601_at	0
4602_at	0
4603_at	0
4604_at	0
4605_at	0
4606_at	0
4607_at	0
460_at	0
4610_at	0
4613_at	0
4615_at	0
4617_at	0
4618_at	0
4619_at	0
4620_at	0
4621_at	0
4622_at	0
4624_at	0
4626_at	0
4628_at	0
462_at	0
4632_at	0
4633_at	0
4634_at	0
4635_at	0
4636_at	0
4637_at	0
4638_at	0
463_at	0
4640_at	0
4641_at	0
4644_at	0
4646_at	0
4647_at	0
4649_at	0
4651_at	0
4654_at	0
4656_at	0
4659_at	0
4660_at	0
4661_at	0
4664_at	0
4665_at	0
4666_at	0
4668_at	0
4669_at	0
4670_at	0
4673_at	0
4674_at	0
4675_at	0
4676_at	0
4677_at	0
467_at	0
4680_at	0
4681_at	0
4682_at	0
4683_at	0
4684_at	0
4686_at	0
4688_at	0
4689_at	0
4690_at	0
4691_at	0
4692_at	0
4693_at	0
4694_at	0
4695_at	0
4696_at	0
4697_at	0
4698_at	0
4700_at	0
4702_at	0
4704_at	0
4705_at	0
4706_at	0
4707_at	0
4708_at	0
4709_at	0
4711_at	0
4712_at	0
4714_at	0
4717_at	0
4718_at	0
4719_at	0
4720_at	0
4722_at	0
4723_at	0
4724_at	0
4725_at	0
4726_at	0
4728_at	0
4729_at	0
472_at	0
4733_at	0
4734_at	0
4735_at	0
4738_at	0
4741_at	0
474344_at	0
4744_at	0
4745_at	0
474_at	0
4750_at	0
4751_at	0
4752_at	0
4753_at	0
4756_at	0
475_at	0
4760_at	0
4762_at	0
4763_at	0
476_at	0
4771_at	0
4772_at	0
4775_at	0
4776_at	0
4778_at	0
4779_at	0
477_at	0
4781_at	0
4782_at	0
4783_at	0
4784_at	0
478_at	0
4790_at	0
4791_at	0
4792_at	0
4793_at	0
4794_at	0
4795_at	0
4796_at	0
4798_at	0
479_at	0
47_at	0
4800_at	0
4801_at	0
4802_at	0
4803_at	0
4804_at	0
4809_at	0
4814_at	0
4815_at	0
4817_at	0
4818_at	0
481_at	0
4821_at	0
4824_at	0
4825_at	0
4826_at	0
4828_at	0
4829_at	0
482_at	0
4830_at	0
4833_at	0
4835_at	0
4836_at	0
4837_at	0
4839_at	0
4841_at	0
4843_at	0
4848_at	0
4849_at	0
4850_at	0
4851_at	0
4852_at	0
4854_at	0
4855_at	0
4856_at	0
4858_at	0
4860_at	0
4861_at	0
4862_at	0
4863_at	0
4864_at	0
4867_at	0
4868_at	0
4869_at	0
486_at	0
4879_at	0
4880_at	0
4881_at	0
4882_at	0
4883_at	0
4884_at	0
4885_at	0
4887_at	0
4888_at	0
4889_at	0
488_at	0
4891_at	0
4892_at	0
4893_at	0
4898_at	0
4899_at	0
48_at	0
4900_at	0
4901_at	0
4902_at	0
4904_at	0
4905_at	0
4907_at	0
4908_at	0
490_at	0
4914_at	0
4915_at	0
4916_at	0
4917_at	0
491_at	0
4920_at	0
4922_at	0
4924_at	0
4925_at	0
4927_at	0
4928_at	0
4929_at	0
492_at	0
4931_at	0
4935_at	0
4938_at	0
4940_at	0
4946_at	0
4947_at	0
4948_at	0
4952_at	0
4953_at	0
4956_at	0
4957_at	0
4958_at	0
495_at	0
4967_at	0
4968_at	0
4969_at	0
4973_at	0
4974_at	0
4975_at	0
4976_at	0
4978_at	0
4982_at	0
49855_at	0
4985_at	0
49860_at	0
4986_at	0
4987_at	0
4988_at	0
498_at	0
4991_at	0
4993_at	0
4994_at	0
4995_at	0
4998_at	0
4999_at	0
5000_at	0
5001_at	0
5002_at	0
5003_at	0
5004_at	0
5005_at	0
5007_at	0
5008_at	0
5009_at	0
5010_at	0
5016_at	0
5017_at	0
501_at	0
5020_at	0
5021_at	0
5023_at	0
5024_at	0
5025_at	0
5026_at	0
5027_at	0
5028_at	0
5030_at	0
5031_at	0
5032_at	0
5033_at	0
5034_at	0
5036_at	0
5037_at	0
5042_at	0
5045_at	0
5046_at	0
50485_at	0
50486_at	0
50487_at	0
50488_at	0
50489_at	0
5048_at	0
5049_at	0
50506_at	0
50507_at	0
50508_at	0
50509_at	0
5050_at	0
50512_at	0
50514_at	0
50515_at	0
5051_at	0
5052_at	0
5053_at	0
5054_at	0
5055_at	0
5058_at	0
50613_at	0
50615_at	0
50616_at	0
50617_at	0
50618_at	0
50619_at	0
50624_at	0
5062_at	0
50632_at	0
5063_at	0
50649_at	0
5064_at	0
50650_at	0
5066_at	0
50674_at	0
5068_at	0
5069_at	0
506_at	0
50700_at	0
50717_at	0
5071_at	0
5073_at	0
5074_at	0
5075_at	0
5076_at	0
5078_at	0
5079_at	0
50805_at	0
50807_at	0
50809_at	0
5080_at	0
50810_at	0
50813_at	0
50814_at	0
5081_at	0
5082_at	0
50831_at	0
50832_at	0
50833_at	0
50834_at	0
50835_at	0
50836_at	0
50837_at	0
50838_at	0
50839_at	0
5083_at	0
50840_at	0
50848_at	0
50852_at	0
50853_at	0
50854_at	0
50856_at	0
50859_at	0
50863_at	0
50865_at	0
5089_at	0
5090_at	0
5091_at	0
50937_at	0
50939_at	0
5093_at	0
50940_at	0
50944_at	0
5094_at	0
5095_at	0
5097_at	0
5098_at	0
50999_at	0
5099_at	0
509_at	0
50_at	0
51001_at	0
51002_at	0
51003_at	0
51004_at	0
51006_at	0
51008_at	0
51009_at	0
51011_at	0
51012_at	0
51014_at	0
51015_at	0
51016_at	0
51019_at	0
5101_at	0
51021_at	0
51022_at	0
51023_at	0
51024_at	0
51025_at	0
51026_at	0
51027_at	0
51029_at	0
51031_at	0
51032_at	0
51035_at	0
51042_at	0
51043_at	0
51046_at	0
5104_at	0
51050_at	0
51052_at	0
51054_at	0
5105_at	0
51063_at	0
51065_at	0
51066_at	0
51068_at	0
51069_at	0
5106_at	0
51070_at	0
51073_at	0
51075_at	0
51076_at	0
51077_at	0
51078_at	0
51081_at	0
51082_at	0
51083_at	0
51084_at	0
51085_at	0
51087_at	0
5108_at	0
51090_at	0
51092_at	0
51093_at	0
51094_at	0
51096_at	0
51097_at	0
51098_at	0
51099_at	0
51100_at	0
51101_at	0
51102_at	0
51103_at	0
51104_at	0
51105_at	0
51106_at	0
51107_at	0
51108_at	0
51109_at	0
5110_at	0
51110_at	0
51111_at	0
51112_at	0
51115_at	0
51117_at	0
5111_at	0
51121_at	0
51123_at	0
51125_at	0
51127_at	0
51128_at	0
51129_at	0
51131_at	0
51133_at	0
51134_at	0
51135_at	0
51136_at	0
51138_at	0
51141_at	0
51142_at	0
51143_at	0
51144_at	0
51146_at	0
51147_at	0
51150_at	0
51151_at	0
51154_at	0
51155_at	0
51156_at	0
51157_at	0
51160_at	0
51161_at	0
51162_at	0
51163_at	0
51164_at	0
51167_at	0
51168_at	0
5116_at	0
51170_at	0
51171_at	0
51172_at	0
51174_at	0
51176_at	0
51177_at	0
51179_at	0
51181_at	0
51182_at	0
51184_at	0
51185_at	0
51186_at	0
51187_at	0
51188_at	0
5118_at	0
51192_at	0
51193_at	0
51195_at	0
51196_at	0
5119_at	0
51200_at	0
51202_at	0
51203_at	0
51204_at	0
51205_at	0
51206_at	0
51207_at	0
51208_at	0
51213_at	0
51214_at	0
51218_at	0
5121_at	0
51222_at	0
51224_at	0
51226_at	0
51228_at	0
5122_at	0
51230_at	0
51231_at	0
51232_at	0
51233_at	0
51237_at	0
51257_at	0
5125_at	0
51265_at	0
51266_at	0
51267_at	0
51268_at	0
5126_at	0
51270_at	0
51271_at	0
51274_at	0
51275_at	0
51276_at	0
51278_at	0
51279_at	0
5127_at	0
51280_at	0
51281_at	0
51282_at	0
51283_at	0
51284_at	0
51285_at	0
51286_at	0
51287_at	0
51289_at	0
51290_at	0
51291_at	0
51293_at	0
51294_at	0
51296_at	0
51297_at	0
51298_at	0
51301_at	0
51302_at	0
51303_at	0
51304_at	0
51306_at	0
51307_at	0
51308_at	0
51309_at	0
5130_at	0
51310_at	0
51312_at	0
51313_at	0
51314_at	0
51315_at	0
51316_at	0
51318_at	0
51320_at	0
51321_at	0
51322_at	0
51324_at	0
51327_at	0
51329_at	0
5132_at	0
51330_at	0
51332_at	0
51333_at	0
51334_at	0
51335_at	0
51337_at	0
51338_at	0
51339_at	0
5133_at	0
51340_at	0
51341_at	0
51343_at	0
51347_at	0
51348_at	0
5134_at	0
51350_at	0
51351_at	0
51352_at	0
51361_at	0
51362_at	0
51363_at	0
51364_at	0
51365_at	0
51366_at	0
51367_at	0
51368_at	0
5136_at	0
51371_at	0
51373_at	0
51374_at	0
51375_at	0
51378_at	0
51379_at	0
5137_at	0
51380_at	0
51382_at	0
51384_at	0
51386_at	0
51388_at	0
5138_at	0
51397_at	0
51398_at	0
51399_at	0
5139_at	0
513_at	0
51400_at	0
51406_at	0
51409_at	0
5140_at	0
51411_at	0
51412_at	0
5141_at	0
51422_at	0
51427_at	0
51428_at	0
5142_at	0
51430_at	0
51433_at	0
51438_at	0
51439_at	0
5143_at	0
51441_at	0
51444_at	0
51447_at	0
51449_at	0
5144_at	0
51450_at	0
51454_at	0
51455_at	0
51458_at	0
5145_at	0
51460_at	0
51466_at	0
5146_at	0
51471_at	0
51474_at	0
51475_at	0
5147_at	0
5148_at	0
51491_at	0
51493_at	0
51495_at	0
51497_at	0
51499_at	0
5149_at	0
514_at	0
51501_at	0
51504_at	0
51506_at	0
51507_at	0
51510_at	0
51512_at	0
51514_at	0
5151_at	0
51526_at	0
5152_at	0
51531_at	0
51533_at	0
5153_at	0
51542_at	0
51547_at	0
51548_at	0
5154_at	0
51550_at	0
51552_at	0
51555_at	0
51557_at	0
51559_at	0
5155_at	0
51560_at	0
51561_at	0
51562_at	0
51564_at	0
51566_at	0
51569_at	0
5156_at	0
51571_at	0
51573_at	0
51574_at	0
51575_at	0
51582_at	0
51585_at	0
51586_at	0
51588_at	0
51592_at	0
51593_at	0
51596_at	0
51599_at	0
5159_at	0
515_at	0
51601_at	0
51603_at	0
51604_at	0
51606_at	0
5160_at	0
51611_at	0
51614_at	0
51617_at	0
51619_at	0
5161_at	0
51621_at	0
51626_at	0
5162_at	0
51631_at	0
51634_at	0
51635_at	0
51637_at	0
51642_at	0
51643_at	0
51646_at	0
51647_at	0
5164_at	0
51650_at	0
51651_at	0
51652_at	0
51654_at	0
51657_at	0
51659_at	0
5165_at	0
51660_at	0
51665_at	0
51666_at	0
51668_at	0
51669_at	0
5166_at	0
51673_at	0
51678_at	0
5167_at	0
51686_at	0
5168_at	0
51690_at	0
51691_at	0
51693_at	0
51696_at	0
516_at	0
51700_at	0
51701_at	0
51702_at	0
51703_at	0
51704_at	0
51705_at	0
51706_at	0
5170_at	0
51710_at	0
51714_at	0
51715_at	0
51716_at	0
51719_at	0
51720_at	0
51725_at	0
51727_at	0
51728_at	0
51729_at	0
5172_at	0
51733_at	0
51734_at	0
51735_at	0
5173_at	0
51741_at	0
51747_at	0
5174_at	0
51750_at	0
51751_at	0
51752_at	0
51754_at	0
51759_at	0
5175_at	0
51760_at	0
51761_at	0
51763_at	0
51765_at	0
51768_at	0
51773_at	0
51776_at	0
51778_at	0
51780_at	0
5178_at	0
5179_at	0
517_at	0
51805_at	0
51806_at	0
51807_at	0
51809_at	0
51816_at	0
5184_at	0
5187_at	0
5188_at	0
5189_at	0
518_at	0
5190_at	0
5192_at	0
5193_at	0
5194_at	0
5195_at	0
5196_at	0
5197_at	0
5199_at	0
51_at	0
5201_at	0
5202_at	0
5203_at	0
5204_at	0
5207_at	0
5208_at	0
5209_at	0
5210_at	0
5211_at	0
5213_at	0
5216_at	0
5217_at	0
5218_at	0
521_at	0
5224_at	0
5225_at	0
5226_at	0
5228_at	0
5229_at	0
522_at	0
5230_at	0
5232_at	0
5236_at	0
5239_at	0
523_at	0
5241_at	0
5243_at	0
5245_at	0
5250_at	0
5251_at	0
5252_at	0
5255_at	0
5256_at	0
5257_at	0
525_at	0
5260_at	0
5261_at	0
5264_at	0
5265_at	0
5266_at	0
5269_at	0
526_at	0
5271_at	0
5272_at	0
5273_at	0
5274_at	0
5275_at	0
5276_at	0
5277_at	0
5279_at	0
527_at	0
5281_at	0
5283_at	0
5284_at	0
5287_at	0
5288_at	0
5289_at	0
528_at	0
5290_at	0
5291_at	0
5292_at	0
5293_at	0
5294_at	0
5295_at	0
5296_at	0
52_at	0
5300_at	0
5301_at	0
5303_at	0
5304_at	0
5305_at	0
5306_at	0
5308_at	0
5310_at	0
5311_at	0
5313_at	0
5315_at	0
5316_at	0
5317_at	0
5318_at	0
5319_at	0
5320_at	0
5321_at	0
5322_at	0
5324_at	0
5326_at	0
5327_at	0
5329_at	0
5330_at	0
5331_at	0
5332_at	0
53335_at	0
53339_at	0
5333_at	0
53340_at	0
53343_at	0
53346_at	0
5334_at	0
53353_at	0
53358_at	0
5335_at	0
5336_at	0
53371_at	0
5337_at	0
5338_at	0
533_at	0
53405_at	0
53407_at	0
5340_at	0
5341_at	0
5345_at	0
5346_at	0
5347_at	0
5349_at	0
5350_at	0
5351_at	0
5354_at	0
5357_at	0
5358_at	0
535_at	0
5360_at	0
53615_at	0
53616_at	0
5361_at	0
53630_at	0
53635_at	0
5364_at	0
5365_at	0
5366_at	0
5367_at	0
5368_at	0
5371_at	0
5372_at	0
5373_at	0
5375_at	0
5376_at	0
5378_at	0
5379_at	0
537_at	0
53820_at	0
53822_at	0
53826_at	0
53827_at	0
53829_at	0
53832_at	0
53836_at	0
53838_at	0
53841_at	0
538_at	0
53904_at	0
53905_at	0
53916_at	0
53918_at	0
5393_at	0
53942_at	0
53944_at	0
53947_at	0
5396_at	0
539_at	0
54014_at	0
54020_at	0
54039_at	0
54069_at	0
5406_at	0
5407_at	0
5408_at	0
54093_at	0
5409_at	0
540_at	0
54101_at	0
54112_at	0
5411_at	0
5412_at	0
5413_at	0
541469_at	0
54149_at	0
5414_at	0
54187_at	0
54207_at	0
54209_at	0
5420_at	0
54210_at	0
5422_at	0
5423_at	0
5424_at	0
5425_at	0
5426_at	0
5427_at	0
5428_at	0
5429_at	0
5431_at	0
54328_at	0
54329_at	0
5432_at	0
54332_at	0
5433_at	0
54345_at	0
5434_at	0
5435_at	0
54360_at	0
54361_at	0
54363_at	0
54386_at	0
5438_at	0
5439_at	0
54407_at	0
5440_at	0
54413_at	0
5441_at	0
5442_at	0
54431_at	0
54432_at	0
54433_at	0
54435_at	0
54436_at	0
54438_at	0
5443_at	0
54440_at	0
54442_at	0
5444_at	0
54455_at	0
54457_at	0
54458_at	0
5445_at	0
54462_at	0
54463_at	0
54469_at	0
5446_at	0
54471_at	0
54472_at	0
54474_at	0
54475_at	0
54476_at	0
